State	PresidentialCandidate	Electoral Vote	Popular Vote	Year	PoliticalParty
West Virginia	William McKinley	6	105,379	1896.0	Republican
West Virginia	William Bryan	0	94,480	1896.0	Democratic
West Virginia	Other (+)	0	1,898	1896.0	 - 
Wisconsin	William McKinley	12	268,135	1896.0	Republican
Wisconsin	William Bryan	0	165,523	1896.0	Democratic
Wisconsin	Other (+)	0	13,751	1896.0	 - 
Alabama	William McKinley	0	55,612	1900.0	Republican
Alabama	William Bryan	11	97,129	1900.0	Democratic
Alabama	Other (+)	0	6,951	1900.0	 - 
Arkansas	William McKinley	0	44,800	1900.0	Republican
Arkansas	William Bryan	8	81,142	1900.0	Democratic
Arkansas	Other (+)	0	1,924	1900.0	 - 
California	William McKinley	9	164,755	1900.0	Republican
California	William Bryan	0	124,985	1900.0	Democratic
California	Other (+)	0	13,264	1900.0	 - 
Colorado	William McKinley	0	93,072	1900.0	Republican
Colorado	William Bryan	4	122,733	1900.0	Democratic
Colorado	Other (+)	0	5,603	1900.0	 - 
Connecticut	William McKinley	6	102,572	1900.0	Republican
Connecticut	William Bryan	0	74,014	1900.0	Democratic
Connecticut	Other (+)	0	3,609	1900.0	 - 
Delaware	William McKinley	3	22,535	1900.0	Republican
Delaware	William Bryan	0	18,852	1900.0	Democratic
Delaware	Other (+)	0	602	1900.0	 - 
Florida	William McKinley	0	7,355	1900.0	Republican
Florida	William Bryan	4	28,273	1900.0	Democratic
Florida	Other (+)	0	4,021	1900.0	 - 
Georgia	William McKinley	0	34,260	1900.0	Republican
Georgia	William Bryan	13	81,180	1900.0	Democratic
Georgia	Other (+)	0	5,970	1900.0	 - 
Idaho	William McKinley	0	27,198	1900.0	Republican
Idaho	William Bryan	3	29,414	1900.0	Democratic
Idaho	Other (+)	0	1,302	1900.0	 - 
Illinois	William McKinley	24	597,985	1900.0	Republican
Illinois	William Bryan	0	503,061	1900.0	Democratic
Illinois	Other (+)	0	30,851	1900.0	 - 
Indiana	William McKinley	15	336,063	1900.0	Republican
Indiana	William Bryan	0	309,584	1900.0	Democratic
Indiana	Other (+)	0	18,447	1900.0	 - 
Iowa	William McKinley	13	307,808	1900.0	Republican
Iowa	William Bryan	0	209,265	1900.0	Democratic
Iowa	Other (+)	0	13,282	1900.0	 - 
Kansas	William McKinley	10	185,955	1900.0	Republican
Kansas	William Bryan	0	162,601	1900.0	Democratic
Kansas	Other (+)	0	5,210	1900.0	 - 
Kentucky	William McKinley	0	227,132	1900.0	Republican
Kentucky	William Bryan	13	235,126	1900.0	Democratic
Kentucky	Other (+)	0	6,007	1900.0	 - 
Louisiana	William McKinley	0	14,234	1900.0	Republican
Louisiana	William Bryan	8	53,668	1900.0	Democratic
Louisiana	Other (+)	0	4	1900.0	 - 
Maine	William McKinley	6	65,412	1900.0	Republican
Maine	William Bryan	0	36,822	1900.0	Democratic
Maine	Other (+)	0	3,459	1900.0	 - 
Maryland	William McKinley	8	136,185	1900.0	Republican
Maryland	William Bryan	0	122,238	1900.0	Democratic
Maryland	Other (+)	0	6,011	1900.0	 - 
Massachusetts	William McKinley	15	238,866	1900.0	Republican
Massachusetts	William Bryan	0	156,997	1900.0	Democratic
Massachusetts	Other (+)	0	18,941	1900.0	 - 
Michigan	William McKinley	14	316,269	1900.0	Republican
Michigan	William Bryan	0	211,685	1900.0	Democratic
Michigan	Other (+)	0	16,425	1900.0	 - 
Minnesota	William McKinley	9	190,461	1900.0	Republican
Minnesota	William Bryan	0	112,901	1900.0	Democratic
Minnesota	Other (+)	0	12,949	1900.0	 - 
Mississippi	William McKinley	0	5,707	1900.0	Republican
Mississippi	William Bryan	9	51,706	1900.0	Democratic
Mississippi	Other (+)	0	1,642	1900.0	 - 
Missouri	William McKinley	0	314,092	1900.0	Republican
Missouri	William Bryan	17	351,922	1900.0	Democratic
Missouri	Other (+)	0	17,642	1900.0	 - 
Montana	William McKinley	0	25,409	1900.0	Republican
Montana	William Bryan	3	37,311	1900.0	Democratic
Montana	Other (+)	0	1,136	1900.0	 - 
Nebraska	William McKinley	8	121,835	1900.0	Republican
Nebraska	William Bryan	0	114,013	1900.0	Democratic
Nebraska	Other (+)	0	5,582	1900.0	 - 
Nevada	William McKinley	0	3,849	1900.0	Republican
Nevada	William Bryan	3	6,347	1900.0	Democratic
Nevada	Other (+)	0	0	1900.0	 - 
New Hampshire	William McKinley	4	54,799	1900.0	Republican
New Hampshire	William Bryan	0	35,489	1900.0	Democratic
New Hampshire	Other (+)	0	2,076	1900.0	 - 
New Jersey	William McKinley	10	221,754	1900.0	Republican
New Jersey	William Bryan	0	164,879	1900.0	Democratic
New Jersey	Other (+)	0	14,573	1900.0	 - 
New York	William McKinley	36	822,013	1900.0	Republican
New York	William Bryan	0	678,462	1900.0	Democratic
New York	Other (+)	0	47,567	1900.0	 - 
North Carolina	William McKinley	0	132,997	1900.0	Republican
North Carolina	William Bryan	11	157,733	1900.0	Democratic
North Carolina	Other (+)	0	1,788	1900.0	 - 
North Dakota	William McKinley	3	35,898	1900.0	Republican
North Dakota	William Bryan	0	20,531	1900.0	Democratic
North Dakota	Other (+)	0	1,362	1900.0	 - 
Ohio	William McKinley	23	543,918	1900.0	Republican
Ohio	William Bryan	0	474,882	1900.0	Democratic
Ohio	Other (+)	0	21,273	1900.0	 - 
Oregon	William McKinley	4	46,172	1900.0	Republican
Oregon	William Bryan	0	32,810	1900.0	Democratic
Oregon	Other (+)	0	4,269	1900.0	 - 
Pennsylvania	William McKinley	32	712,665	1900.0	Republican
Pennsylvania	William Bryan	0	424,232	1900.0	Democratic
Pennsylvania	Other (+)	0	36,313	1900.0	 - 
Rhode Island	William McKinley	4	33,784	1900.0	Republican
Rhode Island	William Bryan	0	19,812	1900.0	Democratic
Rhode Island	Other (+)	0	2,952	1900.0	 - 
South Carolina	William McKinley	0	3,579	1900.0	Republican
South Carolina	William Bryan	9	47,233	1900.0	Democratic
South Carolina	Other (+)	0	0	1900.0	 - 
South Dakota	William McKinley	4	54,530	1900.0	Republican
South Dakota	William Bryan	0	39,544	1900.0	Democratic
South Dakota	Other (+)	0	2,050	1900.0	 - 
Tennessee	William McKinley	0	123,108	1900.0	Republican
Tennessee	William Bryan	12	145,240	1900.0	Democratic
Tennessee	Other (+)	0	5,512	1900.0	 - 
Texas	William McKinley	0	130,641	1900.0	Republican
Texas	William Bryan	15	267,432	1900.0	Democratic
Texas	Other (+)	0	25,633	1900.0	 - 
Utah	William McKinley	3	47,139	1900.0	Republican
Utah	William Bryan	0	45,006	1900.0	Democratic
Utah	Other (+)	0	1,044	1900.0	 - 
Vermont	William McKinley	4	42,569	1900.0	Republican
Vermont	William Bryan	0	12,849	1900.0	Democratic
Vermont	Other (+)	0	794	1900.0	 - 
Virginia	William McKinley	0	115,769	1900.0	Republican
Virginia	William Bryan	12	146,079	1900.0	Democratic
Virginia	Other (+)	0	2,360	1900.0	 - 
Washington	William McKinley	4	57,456	1900.0	Republican
Washington	William Bryan	0	44,833	1900.0	Democratic
Washington	Other (+)	0	5,235	1900.0	 - 
West Virginia	William McKinley	6	119,829	1900.0	Republican
West Virginia	William Bryan	0	98,807	1900.0	Democratic
West Virginia	Other (+)	0	2,160	1900.0	 - 
Wisconsin	William McKinley	12	265,760	1900.0	Republican
Wisconsin	William Bryan	0	159,163	1900.0	Democratic
Wisconsin	Other (+)	0	17,578	1900.0	 - 
Alabama	Theodore Roosevelt	0	22,472	1904.0	Republican
Alabama	Alton Parker	11	79,857	1904.0	Democratic
Alabama	Eugene Debs	0	853	1904.0	Socialist
Alabama	Other (+)	0	5,663	1904.0	 - 
Arkansas	Theodore Roosevelt	0	46,860	1904.0	Republican
Arkansas	Alton Parker	9	64,434	1904.0	Democratic
Arkansas	Eugene Debs	0	1,816	1904.0	Socialist
Arkansas	Other (+)	0	3,311	1904.0	 - 
California	Theodore Roosevelt	10	205,226	1904.0	Republican
California	Alton Parker	0	89,404	1904.0	Democratic
California	Eugene Debs	0	29,535	1904.0	Socialist
California	Other (+)	0	7,713	1904.0	 - 
Colorado	Theodore Roosevelt	5	134,661	1904.0	Republican
Colorado	Alton Parker	0	100,105	1904.0	Democratic
Colorado	Eugene Debs	0	4,304	1904.0	Socialist
Colorado	Other (+)	0	4,597	1904.0	 - 
Connecticut	Theodore Roosevelt	7	111,089	1904.0	Republican
Connecticut	Alton Parker	0	72,909	1904.0	Democratic
Connecticut	Eugene Debs	0	4,543	1904.0	Socialist
Connecticut	Other (+)	0	2,587	1904.0	 - 
Delaware	Theodore Roosevelt	3	23,705	1904.0	Republican
Delaware	Alton Parker	0	19,347	1904.0	Democratic
Delaware	Eugene Debs	0	146	1904.0	Socialist
Delaware	Other (+)	0	658	1904.0	 - 
Florida	Theodore Roosevelt	0	8,314	1904.0	Republican
Florida	Alton Parker	5	27,046	1904.0	Democratic
Florida	Eugene Debs	0	2,337	1904.0	Socialist
Florida	Other (+)	0	1,612	1904.0	 - 
Georgia	Theodore Roosevelt	0	24,004	1904.0	Republican
Georgia	Alton Parker	13	83,466	1904.0	Democratic
Georgia	Eugene Debs	0	196	1904.0	Socialist
Georgia	Other (+)	0	23,320	1904.0	 - 
Idaho	Theodore Roosevelt	3	47,783	1904.0	Republican
Idaho	Alton Parker	0	18,480	1904.0	Democratic
Idaho	Eugene Debs	0	4,949	1904.0	Socialist
Idaho	Other (+)	0	1,366	1904.0	 - 
Illinois	Theodore Roosevelt	27	632,645	1904.0	Republican
Illinois	Alton Parker	0	327,606	1904.0	Democratic
Illinois	Eugene Debs	0	69,225	1904.0	Socialist
Illinois	Other (+)	0	47,023	1904.0	 - 
Indiana	Theodore Roosevelt	15	368,289	1904.0	Republican
Indiana	Alton Parker	0	274,345	1904.0	Democratic
Indiana	Eugene Debs	0	12,013	1904.0	Socialist
Indiana	Other (+)	0	27,538	1904.0	 - 
Iowa	Theodore Roosevelt	13	308,158	1904.0	Republican
Iowa	Alton Parker	0	149,276	1904.0	Democratic
Iowa	Eugene Debs	0	14,849	1904.0	Socialist
Iowa	Other (+)	0	13,810	1904.0	 - 
Kansas	Theodore Roosevelt	10	212,955	1904.0	Republican
Kansas	Alton Parker	0	86,174	1904.0	Democratic
Kansas	Eugene Debs	0	15,869	1904.0	Socialist
Kansas	Other (+)	0	13,563	1904.0	 - 
Kentucky	Theodore Roosevelt	0	205,457	1904.0	Republican
Kentucky	Alton Parker	13	217,170	1904.0	Democratic
Kentucky	Eugene Debs	0	3,599	1904.0	Socialist
Kentucky	Other (+)	0	9,720	1904.0	 - 
Louisiana	Theodore Roosevelt	0	5,205	1904.0	Republican
Louisiana	Alton Parker	9	47,708	1904.0	Democratic
Louisiana	Eugene Debs	0	995	1904.0	Socialist
Louisiana	Other (+)	0	0	1904.0	 - 
Maine	Theodore Roosevelt	6	65,432	1904.0	Republican
Maine	Alton Parker	0	27,642	1904.0	Democratic
Maine	Eugene Debs	0	2,102	1904.0	Socialist
Maine	Other (+)	0	1,847	1904.0	 - 
Maryland	Theodore Roosevelt	1	109,497	1904.0	Republican
Maryland	Alton Parker	7	109,446	1904.0	Democratic
Maryland	Eugene Debs	0	2,247	1904.0	Socialist
Maryland	Other (+)	0	3,039	1904.0	 - 
Massachusetts	Theodore Roosevelt	16	257,822	1904.0	Republican
Massachusetts	Alton Parker	0	165,746	1904.0	Democratic
Massachusetts	Eugene Debs	0	13,604	1904.0	Socialist
Massachusetts	Other (+)	0	7,937	1904.0	 - 
Michigan	Theodore Roosevelt	14	364,957	1904.0	Republican
Michigan	Alton Parker	0	135,392	1904.0	Democratic
Michigan	Eugene Debs	0	9,042	1904.0	Socialist
Michigan	Other (+)	0	15,636	1904.0	 - 
Minnesota	Theodore Roosevelt	11	216,651	1904.0	Republican
Minnesota	Alton Parker	0	55,187	1904.0	Democratic
Minnesota	Eugene Debs	0	11,692	1904.0	Socialist
Minnesota	Other (+)	0	9,330	1904.0	 - 
Mississippi	Theodore Roosevelt	0	3,280	1904.0	Republican
Mississippi	Alton Parker	10	53,480	1904.0	Democratic
Mississippi	Eugene Debs	0	462	1904.0	Socialist
Mississippi	Other (+)	0	1,499	1904.0	 - 
Missouri	Theodore Roosevelt	18	321,449	1904.0	Republican
Missouri	Alton Parker	0	296,312	1904.0	Democratic
Missouri	Eugene Debs	0	13,009	1904.0	Socialist
Missouri	Other (+)	0	13,091	1904.0	 - 
Montana	Theodore Roosevelt	3	34,932	1904.0	Republican
Montana	Alton Parker	0	21,773	1904.0	Democratic
Montana	Eugene Debs	0	5,676	1904.0	Socialist
Montana	Other (+)	0	2,063	1904.0	 - 
Nebraska	Theodore Roosevelt	8	138,558	1904.0	Republican
Nebraska	Alton Parker	0	52,921	1904.0	Democratic
Nebraska	Eugene Debs	0	7,412	1904.0	Socialist
Nebraska	Other (+)	0	26,841	1904.0	 - 
Nevada	Theodore Roosevelt	3	6,864	1904.0	Republican
Nevada	Alton Parker	0	3,982	1904.0	Democratic
Nevada	Eugene Debs	0	925	1904.0	Socialist
Nevada	Other (+)	0	344	1904.0	 - 
New Hampshire	Theodore Roosevelt	4	54,163	1904.0	Republican
New Hampshire	Alton Parker	0	34,074	1904.0	Democratic
New Hampshire	Eugene Debs	0	1,090	1904.0	Socialist
New Hampshire	Other (+)	0	834	1904.0	 - 
New Jersey	Theodore Roosevelt	12	245,164	1904.0	Republican
New Jersey	Alton Parker	0	164,566	1904.0	Democratic
New Jersey	Eugene Debs	0	9,587	1904.0	Socialist
New Jersey	Other (+)	0	13,230	1904.0	 - 
New York	Theodore Roosevelt	39	859,533	1904.0	Republican
New York	Alton Parker	0	683,981	1904.0	Democratic
New York	Eugene Debs	0	36,883	1904.0	Socialist
New York	Other (+)	0	37,373	1904.0	 - 
North Carolina	Theodore Roosevelt	0	82,442	1904.0	Republican
North Carolina	Alton Parker	12	124,091	1904.0	Democratic
North Carolina	Eugene Debs	0	124	1904.0	Socialist
North Carolina	Other (+)	0	1,161	1904.0	 - 
North Dakota	Theodore Roosevelt	4	52,595	1904.0	Republican
North Dakota	Alton Parker	0	14,273	1904.0	Democratic
North Dakota	Eugene Debs	0	2,009	1904.0	Socialist
North Dakota	Other (+)	0	1,137	1904.0	 - 
Ohio	Theodore Roosevelt	23	600,095	1904.0	Republican
Ohio	Alton Parker	0	344,674	1904.0	Democratic
Ohio	Eugene Debs	0	36,260	1904.0	Socialist
Ohio	Other (+)	0	23,364	1904.0	 - 
Oregon	Theodore Roosevelt	4	60,455	1904.0	Republican
Oregon	Alton Parker	0	17,521	1904.0	Democratic
Oregon	Eugene Debs	0	7,619	1904.0	Socialist
Oregon	Other (+)	0	4,559	1904.0	 - 
Pennsylvania	Theodore Roosevelt	34	840,949	1904.0	Republican
Pennsylvania	Alton Parker	0	337,998	1904.0	Democratic
Pennsylvania	Eugene Debs	0	21,863	1904.0	Socialist
Pennsylvania	Other (+)	0	35,928	1904.0	 - 
Rhode Island	Theodore Roosevelt	4	41,605	1904.0	Republican
Rhode Island	Alton Parker	0	24,839	1904.0	Democratic
Rhode Island	Eugene Debs	0	956	1904.0	Socialist
Rhode Island	Other (+)	0	1,256	1904.0	 - 
South Carolina	Theodore Roosevelt	0	2,554	1904.0	Republican
South Carolina	Alton Parker	9	52,563	1904.0	Democratic
South Carolina	Eugene Debs	0	0	1904.0	Socialist
South Carolina	Other (+)	0	1	1904.0	 - 
South Dakota	Theodore Roosevelt	4	72,083	1904.0	Republican
South Dakota	Alton Parker	0	21,969	1904.0	Democratic
South Dakota	Eugene Debs	0	3,138	1904.0	Socialist
South Dakota	Other (+)	0	4,205	1904.0	 - 
Tennessee	Theodore Roosevelt	0	105,363	1904.0	Republican
Tennessee	Alton Parker	12	131,653	1904.0	Democratic
Tennessee	Eugene Debs	0	1,354	1904.0	Socialist
Tennessee	Other (+)	0	4,380	1904.0	 - 
Texas	Theodore Roosevelt	0	51,242	1904.0	Republican
Texas	Alton Parker	18	167,200	1904.0	Democratic
Texas	Eugene Debs	0	2,791	1904.0	Socialist
Texas	Other (+)	0	12,775	1904.0	 - 
Utah	Theodore Roosevelt	3	62,446	1904.0	Republican
Utah	Alton Parker	0	33,413	1904.0	Democratic
Utah	Eugene Debs	0	5,767	1904.0	Socialist
Utah	Other (+)	0	46	1904.0	 - 
Vermont	Theodore Roosevelt	4	40,459	1904.0	Republican
Vermont	Alton Parker	0	9,777	1904.0	Democratic
Vermont	Eugene Debs	0	859	1904.0	Socialist
Vermont	Other (+)	0	793	1904.0	 - 
Virginia	Theodore Roosevelt	0	48,180	1904.0	Republican
Virginia	Alton Parker	12	80,649	1904.0	Democratic
Virginia	Eugene Debs	0	202	1904.0	Socialist
Virginia	Other (+)	0	1,379	1904.0	 - 
Washington	Theodore Roosevelt	5	101,540	1904.0	Republican
Washington	Alton Parker	0	28,098	1904.0	Democratic
Washington	Eugene Debs	0	10,023	1904.0	Socialist
Washington	Other (+)	0	5,490	1904.0	 - 
West Virginia	Theodore Roosevelt	7	132,620	1904.0	Republican
West Virginia	Alton Parker	0	100,855	1904.0	Democratic
West Virginia	Eugene Debs	0	1,573	1904.0	Socialist
West Virginia	Other (+)	0	4,938	1904.0	 - 
Wisconsin	Theodore Roosevelt	13	280,315	1904.0	Republican
Wisconsin	Alton Parker	0	124,205	1904.0	Democratic
Wisconsin	Eugene Debs	0	28,240	1904.0	Socialist
Wisconsin	Other (+)	0	10,681	1904.0	 - 
Alabama	William Taft	0	25,372	1908.0	Republican
Alabama	William Bryan	11	74,374	1908.0	Democratic
Alabama	Eugene Debs	0	1,450	1908.0	Socialist
Alabama	Other (+)	0	3,736	1908.0	 - 
Arkansas	William Taft	0	56,624	1908.0	Republican
Arkansas	William Bryan	9	87,015	1908.0	Democratic
Arkansas	Eugene Debs	0	5,842	1908.0	Socialist
Arkansas	Other (+)	0	2,341	1908.0	 - 
California	William Taft	10	214,398	1908.0	Republican
California	William Bryan	0	127,492	1908.0	Democratic
California	Eugene Debs	0	28,659	1908.0	Socialist
California	Other (+)	0	16,048	1908.0	 - 
Colorado	William Taft	0	123,693	1908.0	Republican
Colorado	William Bryan	5	126,644	1908.0	Democratic
Colorado	Eugene Debs	0	7,960	1908.0	Socialist
Colorado	Other (+)	0	5,561	1908.0	 - 
Connecticut	William Taft	7	112,915	1908.0	Republican
Connecticut	William Bryan	0	68,255	1908.0	Democratic
Connecticut	Eugene Debs	0	5,113	1908.0	Socialist
Connecticut	Other (+)	0	3,720	1908.0	 - 
Delaware	William Taft	3	25,014	1908.0	Republican
Delaware	William Bryan	0	22,055	1908.0	Democratic
Delaware	Eugene Debs	0	239	1908.0	Socialist
Delaware	Other (+)	0	699	1908.0	 - 
Florida	William Taft	0	10,654	1908.0	Republican
Florida	William Bryan	5	31,104	1908.0	Democratic
Florida	Eugene Debs	0	3,747	1908.0	Socialist
Florida	Other (+)	0	3,855	1908.0	 - 
Georgia	William Taft	0	41,355	1908.0	Republican
Georgia	William Bryan	13	72,350	1908.0	Democratic
Georgia	Eugene Debs	0	584	1908.0	Socialist
Georgia	Other (+)	0	18,215	1908.0	 - 
Idaho	William Taft	3	52,621	1908.0	Republican
Idaho	William Bryan	0	36,162	1908.0	Democratic
Idaho	Eugene Debs	0	6,400	1908.0	Socialist
Idaho	Other (+)	0	2,110	1908.0	 - 
Illinois	William Taft	27	629,932	1908.0	Republican
Illinois	William Bryan	0	450,810	1908.0	Democratic
Illinois	Eugene Debs	0	34,711	1908.0	Socialist
Illinois	Other (+)	0	39,801	1908.0	 - 
Indiana	William Taft	15	348,993	1908.0	Republican
Indiana	William Bryan	0	338,262	1908.0	Democratic
Indiana	Eugene Debs	0	13,476	1908.0	Socialist
Indiana	Other (+)	0	20,395	1908.0	 - 
Iowa	William Taft	13	275,209	1908.0	Republican
Iowa	William Bryan	0	200,771	1908.0	Democratic
Iowa	Eugene Debs	0	8,287	1908.0	Socialist
Iowa	Other (+)	0	10,502	1908.0	 - 
Kansas	William Taft	10	197,216	1908.0	Republican
Kansas	William Bryan	0	161,209	1908.0	Democratic
Kansas	Eugene Debs	0	12,420	1908.0	Socialist
Kansas	Other (+)	0	5,101	1908.0	 - 
Kentucky	William Taft	0	235,711	1908.0	Republican
Kentucky	William Bryan	13	244,092	1908.0	Democratic
Kentucky	Eugene Debs	0	4,093	1908.0	Socialist
Kentucky	Other (+)	0	6,823	1908.0	 - 
Louisiana	William Taft	0	8,958	1908.0	Republican
Louisiana	William Bryan	9	63,568	1908.0	Democratic
Louisiana	Eugene Debs	0	2,514	1908.0	Socialist
Louisiana	Other (+)	0	77	1908.0	 - 
Maine	William Taft	6	66,987	1908.0	Republican
Maine	William Bryan	0	35,403	1908.0	Democratic
Maine	Eugene Debs	0	1,758	1908.0	Socialist
Maine	Other (+)	0	2,188	1908.0	 - 
Maryland	William Taft	2	116,513	1908.0	Republican
Maryland	William Bryan	6	115,908	1908.0	Democratic
Maryland	Eugene Debs	0	2,323	1908.0	Socialist
Maryland	Other (+)	0	3,787	1908.0	 - 
Massachusetts	William Taft	16	265,966	1908.0	Republican
Massachusetts	William Bryan	0	155,543	1908.0	Democratic
Massachusetts	Eugene Debs	0	10,779	1908.0	Socialist
Massachusetts	Other (+)	0	24,631	1908.0	 - 
Michigan	William Taft	14	335,580	1908.0	Republican
Michigan	William Bryan	0	175,771	1908.0	Democratic
Michigan	Eugene Debs	0	11,586	1908.0	Socialist
Michigan	Other (+)	0	18,893	1908.0	 - 
Minnesota	William Taft	11	195,843	1908.0	Republican
Minnesota	William Bryan	0	109,401	1908.0	Democratic
Minnesota	Eugene Debs	0	14,527	1908.0	Socialist
Minnesota	Other (+)	0	11,533	1908.0	 - 
Mississippi	William Taft	0	4,363	1908.0	Republican
Mississippi	William Bryan	10	60,287	1908.0	Democratic
Mississippi	Eugene Debs	0	978	1908.0	Socialist
Mississippi	Other (+)	0	1,276	1908.0	 - 
Missouri	William Taft	18	347,203	1908.0	Republican
Missouri	William Bryan	0	346,574	1908.0	Democratic
Missouri	Eugene Debs	0	15,431	1908.0	Socialist
Missouri	Other (+)	0	6,719	1908.0	 - 
Montana	William Taft	3	32,333	1908.0	Republican
Montana	William Bryan	0	29,326	1908.0	Democratic
Montana	Eugene Debs	0	5,855	1908.0	Socialist
Montana	Other (+)	0	1,308	1908.0	 - 
Nebraska	William Taft	0	126,997	1908.0	Republican
Nebraska	William Bryan	8	131,099	1908.0	Democratic
Nebraska	Eugene Debs	0	3,524	1908.0	Socialist
Nebraska	Other (+)	0	5,179	1908.0	 - 
Nevada	William Taft	0	10,775	1908.0	Republican
Nevada	William Bryan	3	11,212	1908.0	Democratic
Nevada	Eugene Debs	0	2,103	1908.0	Socialist
Nevada	Other (+)	0	436	1908.0	 - 
New Hampshire	William Taft	4	53,149	1908.0	Republican
New Hampshire	William Bryan	0	33,655	1908.0	Democratic
New Hampshire	Eugene Debs	0	1,299	1908.0	Socialist
New Hampshire	Other (+)	0	1,497	1908.0	 - 
New Jersey	William Taft	12	265,326	1908.0	Republican
New Jersey	William Bryan	0	182,567	1908.0	Democratic
New Jersey	Eugene Debs	0	10,253	1908.0	Socialist
New Jersey	Other (+)	0	9,052	1908.0	 - 
New York	William Taft	39	870,070	1908.0	Republican
New York	William Bryan	0	667,468	1908.0	Democratic
New York	Eugene Debs	0	38,451	1908.0	Socialist
New York	Other (+)	0	62,361	1908.0	 - 
North Carolina	William Taft	0	114,887	1908.0	Republican
North Carolina	William Bryan	12	136,928	1908.0	Democratic
North Carolina	Eugene Debs	0	372	1908.0	Socialist
North Carolina	Other (+)	0	367	1908.0	 - 
North Dakota	William Taft	4	57,680	1908.0	Republican
North Dakota	William Bryan	0	32,885	1908.0	Democratic
North Dakota	Eugene Debs	0	2,421	1908.0	Socialist
North Dakota	Other (+)	0	1,539	1908.0	 - 
Ohio	William Taft	23	572,312	1908.0	Republican
Ohio	William Bryan	0	502,721	1908.0	Democratic
Ohio	Eugene Debs	0	33,795	1908.0	Socialist
Ohio	Other (+)	0	12,724	1908.0	 - 
Oklahoma	William Taft	0	110,474	1908.0	Republican
Oklahoma	William Bryan	7	122,363	1908.0	Democratic
